# ID M Rvir x y z
233365.000000 2.669587e+12 197.348785 50.194016 29.508202 91.962585 
233241.000000 2.665674e+12 197.421265 92.788528 34.418285 87.086891 
233332.000000 2.665674e+12 197.034103 66.443954 33.924061 94.861389 
225490.000000 2.665674e+12 197.421265 53.248066 39.622894 53.391891 
87529.000000 2.663717e+12 197.082581 79.518143 70.110336 10.891845 
60465.000000 2.660782e+12 197.300430 96.544312 20.187536 3.454791 
216649.000000 2.658826e+12 197.252060 59.533798 39.913177 11.536514 
78475.000000 2.658826e+12 197.131042 54.022102 37.174923 21.661766 
105039.000000 2.657848e+12 197.227875 95.355598 60.162121 70.293579 
156830.000000 2.655891e+12 197.179474 27.554237 57.063435 66.994263 
60451.000000 2.655891e+12 196.304077 87.993401 6.891393 19.943686 
241639.000000 2.653935e+12 197.058350 86.374031 49.554737 96.075592 
34388.000000 2.652957e+12 196.742752 26.206268 56.538204 9.896294 
267805.000000 2.651000e+12 197.009857 68.910599 92.368042 97.450127 
1568.000000 2.651000e+12 196.961349 2.061153 16.263966 8.093924 
198830.000000 2.648066e+12 195.912491 88.424934 4.122223 26.059532 
60469.000000 2.642196e+12 196.839966 84.258263 6.916791 21.025032 
9796.000000 2.640240e+12 196.767059 43.753712 18.907507 76.984787 
132074.000000 2.639262e+12 196.767059 15.854321 18.292973 59.449024 
68963.000000 2.637305e+12 196.718430 85.519157 13.275770 85.816322 
60414.000000 2.634370e+12 196.377319 79.934967 0.505742 12.793182 
259728.000000 2.633392e+12 196.621094 92.004433 91.595444 63.086063 
147042.000000 2.633392e+12 196.255219 42.886948 48.045658 15.808624 
259826.000000 2.632414e+12 196.304077 67.835632 85.829926 52.958214 
60401.000000 2.631436e+12 196.572388 66.907669 13.542125 1.989326 
96244.000000 2.629479e+12 196.499283 82.262680 49.017082 27.625750 
259777.000000 2.624588e+12 196.401733 85.805351 91.377693 66.284660 
9756.000000 2.624588e+12 195.838898 26.641741 4.707194 74.496696 
1633.000000 2.622632e+12 196.255219 47.574829 22.035681 12.605155 
40896.000000 2.621653e+12 196.255219 41.547455 65.435066 3.477936 
173042.000000 2.620675e+12 196.181870 45.806374 72.222870 4.941108 
216715.000000 2.618719e+12 195.272812 57.664986 33.671398 18.692987 
121466.000000 2.618719e+12 196.255219 44.994041 7.782014 36.912422 
112883.000000 2.617740e+12 196.230774 88.214447 88.508095 4.119366 
27794.000000 2.614806e+12 196.108475 9.043888 40.301525 99.273964 
216682.000000 2.612849e+12 196.059525 95.481598 44.386051 17.654367 
198837.000000 2.610893e+12 195.961533 52.470020 8.412148 32.675941 
69094.000000 2.610893e+12 195.986038 59.065392 17.299995 77.944359 
27812.000000 2.606980e+12 195.642365 43.732807 37.031185 90.609802 
112831.000000 2.604045e+12 195.887970 98.870125 89.552498 5.669715 
233358.000000 2.600132e+12 195.593185 55.856659 40.469311 86.271027 
183055.000000 2.599154e+12 195.765244 29.066370 72.881432 74.369141 
198843.000000 2.597198e+12 195.642365 64.989922 18.110191 34.338203 
216420.000000 2.594263e+12 195.470093 53.091839 46.796474 3.954865 
113006.000000 2.591328e+12 195.470093 68.636833 93.100342 17.437637 
164468.000000 2.590350e+12 195.543961 3.267243 59.568470 75.002563 
164398.000000 2.589372e+12 195.519348 49.418064 71.043213 81.904480 
182958.000000 2.586437e+12 195.420807 17.708115 99.554680 66.217300 
164582.000000 2.582524e+12 195.346832 36.908684 67.882095 88.675903 
140355.000000 2.582524e+12 195.346832 16.872471 40.805275 1.927853 
225513.000000 2.580568e+12 195.297501 59.442802 32.401924 70.298050 
140451.000000 2.578611e+12 195.248123 41.401455 52.452641 6.696759 
208337.000000 2.576655e+12 195.198730 99.849266 0.117222 71.377922 
41068.000000 2.573720e+12 194.926636 41.705437 59.308109 6.155289 
9700.000000 2.571764e+12 195.075150 36.882641 25.520517 95.198997 
19898.000000 2.571764e+12 195.075150 7.036829 54.376141 54.470119 
225460.000000 2.570786e+12 195.000916 50.080914 38.278603 59.870068 
224971.000000 2.569807e+12 194.951401 78.375153 27.077301 67.432861 
121316.000000 2.567851e+12 194.951401 4.725711 14.360411 48.056202 
259606.000000 2.567851e+12 194.628922 86.653465 93.755188 58.098450 
198788.000000 2.566873e+12 194.951401 64.536636 18.206362 29.565968 
9184.000000 2.561003e+12 191.651627 35.065552 25.012732 75.268494 
241757.000000 2.561003e+12 194.802689 74.203651 63.414539 72.957489 
1452.000000 2.559047e+12 194.753082 48.807087 6.257942 20.413164 
60310.000000 2.559047e+12 194.728256 67.211716 14.922386 4.448261 
241796.000000 2.558069e+12 194.429932 51.901573 48.913689 97.569382 
121447.000000 2.558069e+12 194.728256 25.319841 0.279079 42.217476 
146995.000000 2.556112e+12 194.653763 45.067593 53.106167 20.105286 
60246.000000 2.553177e+12 194.504608 52.450150 5.487458 20.330347 
105024.000000 2.552199e+12 194.429932 93.014450 47.823406 53.767204 
250301.000000 2.545352e+12 193.905655 53.961254 84.177231 37.659935 
164476.000000 2.545352e+12 194.380127 2.707964 56.593956 93.590164 
69016.000000 2.543395e+12 194.355209 49.970238 15.149900 79.936577 
233316.000000 2.543395e+12 194.330292 65.074104 42.486263 81.453209 
42994.000000 2.543395e+12 194.355209 2.367221 66.179070 39.465572 
147027.000000 2.542417e+12 194.330292 9.309408 37.419365 40.004387 
9735.000000 2.537526e+12 193.930695 39.348591 12.312009 76.109230 
43000.000000 2.537526e+12 194.205597 30.541010 57.525055 18.557016 
173086.000000 2.536547e+12 194.180634 15.119440 84.136909 14.369235 
78519.000000 2.534591e+12 194.130692 61.577602 26.788080 34.183556 
164629.000000 2.533613e+12 194.030746 48.638454 55.856823 96.432678 
259794.000000 2.527744e+12 193.780411 73.572525 85.022888 68.690002 
9635.000000 2.523831e+12 193.855591 7.849521 12.780726 92.420578 
259627.000000 2.519918e+12 193.755341 89.813042 97.328049 52.236217 
164417.000000 2.517961e+12 193.705185 41.297718 67.065796 90.921822 
60508.000000 2.516005e+12 193.529434 51.533298 23.247313 20.979565 
121442.000000 2.516005e+12 193.655014 4.469368 12.401456 48.949543 
140459.000000 2.511114e+12 193.479156 47.325359 34.650253 4.568727 
173002.000000 2.511114e+12 193.403702 46.499866 74.768661 14.834344 
132028.000000 2.510135e+12 193.176971 2.241299 3.247805 61.267715 
250332.000000 2.509157e+12 193.479156 60.048855 81.381187 44.215778 
78544.000000 2.509157e+12 193.479156 80.561508 41.653988 33.776241 
40514.000000 2.505244e+12 192.848526 26.847982 67.351364 2.177420 
69114.000000 2.505244e+12 193.378540 64.760010 6.700111 91.141640 
190556.000000 2.505244e+12 193.353363 47.605377 83.877853 95.326637 
60361.000000 2.503288e+12 193.328186 98.393684 1.263114 9.519943 
225465.000000 2.503288e+12 193.101273 56.548309 32.150177 59.242188 
267941.000000 2.501331e+12 193.277802 90.618134 92.413658 75.513359 
268009.000000 2.501331e+12 193.176971 57.652775 98.317268 94.813240 
225547.000000 2.500353e+12 193.252609 89.847740 31.076492 63.139652 
41074.000000 2.500353e+12 193.252609 46.883568 56.665161 12.324121 
225543.000000 2.498397e+12 193.202194 55.286316 29.742313 60.251205 
19910.000000 2.497418e+12 193.000259 37.232292 45.962177 67.680702 
96215.000000 2.497418e+12 193.050781 95.402718 48.823780 32.787891 
173046.000000 2.492527e+12 192.974976 33.544327 73.553780 33.602119 
259654.000000 2.485680e+12 192.645844 75.770424 84.377533 57.208084 
267961.000000 2.484701e+12 192.848526 98.182304 79.804161 95.640717 
112965.000000 2.483723e+12 192.493561 74.905418 85.692070 8.199127 
42976.000000 2.481767e+12 192.569733 35.566288 67.483635 23.322021 
173081.000000 2.480788e+12 192.747238 39.617039 97.897713 3.841141 
96154.000000 2.479810e+12 192.721893 61.129871 63.951248 45.575375 
146980.000000 2.478832e+12 192.696548 30.017796 31.682262 28.485180 
183085.000000 2.478832e+12 192.569733 0.883414 80.077553 76.267365 
267970.000000 2.475897e+12 192.620483 72.179062 81.117508 72.480034 
96112.000000 2.473941e+12 192.569733 86.811707 59.083645 31.752571 
50979.000000 2.473941e+12 192.569733 12.411638 74.164200 56.855667 
198836.000000 2.472963e+12 192.442734 65.397499 6.107717 50.993149 
104983.000000 2.472963e+12 192.468155 64.261978 61.895592 61.466595 
121462.000000 2.471984e+12 192.341019 42.493771 5.040154 29.260616 
19956.000000 2.469050e+12 192.442734 24.071308 52.231644 56.561649 
121407.000000 2.469050e+12 192.442734 26.937557 19.973480 40.688725 
60515.000000 2.469050e+12 192.366470 83.758308 3.277519 16.723139 
1282.000000 2.468072e+12 192.290131 42.558033 25.311132 22.305531 
216732.000000 2.468072e+12 192.264664 88.747780 30.002792 13.489024 
105028.000000 2.467093e+12 191.881973 55.782150 52.011345 55.089119 
112869.000000 2.463180e+12 192.086273 55.676334 83.263367 3.623564 
19981.000000 2.460246e+12 191.779663 47.521141 36.660957 64.050270 
140484.000000 2.460246e+12 192.213730 26.951708 37.394672 4.694121 
41058.000000 2.456333e+12 191.830841 25.452269 63.913166 9.145177 
87697.000000 2.447529e+12 191.881973 66.083755 68.236595 21.359600 
27880.000000 2.446550e+12 191.625992 39.684540 41.583565 79.219551 
241836.000000 2.446550e+12 191.600357 83.766624 69.127441 83.002663 
183070.000000 2.446550e+12 187.514145 16.612715 98.118530 65.527588 
95083.000000 2.445572e+12 190.983032 99.810722 56.498180 24.850838 
112940.000000 2.444594e+12 191.420715 66.594025 82.853691 10.383585 
173032.000000 2.443616e+12 191.728470 29.521999 81.032906 35.256992 
190595.000000 2.442638e+12 191.677246 10.522305 99.778603 98.687019 
183043.000000 2.442638e+12 191.549072 45.740288 97.819786 73.318115 
42988.000000 2.440681e+12 191.549072 23.209995 67.948761 39.032944 
121306.000000 2.437746e+12 191.446396 36.110764 11.116255 50.759403 
69043.000000 2.435790e+12 191.574722 65.691925 17.358593 89.410339 
216561.000000 2.435790e+12 190.101608 99.463173 41.301308 10.264705 
259693.000000 2.430899e+12 191.395035 61.004482 96.413170 59.124222 
96239.000000 2.429921e+12 190.802231 56.900269 58.737171 32.892742 
20001.000000 2.429921e+12 191.240738 39.625523 41.817959 73.326820 
182978.000000 2.428942e+12 191.240738 33.674988 81.256104 75.697777 
121275.000000 2.426008e+12 191.317917 47.083561 6.990630 29.545748 
198785.000000 2.426008e+12 191.317917 80.825302 18.483067 44.212646 
96195.000000 2.425029e+12 191.292191 61.807701 60.428329 43.652458 
42896.000000 2.423073e+12 189.945206 34.951775 68.728737 22.383610 
87880.000000 2.421116e+12 191.163498 49.591114 55.226887 12.380190 
96220.000000 2.420138e+12 189.971283 56.905521 52.804161 38.862873 
87816.000000 2.419160e+12 191.137741 90.758263 63.339970 1.847052 
1661.000000 2.417204e+12 191.034637 13.528170 30.659992 2.852890 
208377.000000 2.417204e+12 191.086197 50.039658 21.254694 69.165840 
60433.000000 2.415247e+12 191.034637 85.642029 3.464074 20.586897 
183096.000000 2.415247e+12 191.034637 37.210930 89.117752 64.384331 
268007.000000 2.414269e+12 191.008835 98.535744 81.705879 90.883553 
208417.000000 2.413291e+12 190.879761 95.030876 15.233213 63.215084 
164485.000000 2.413291e+12 190.931412 1.656809 55.169228 94.481216 
216173.000000 2.411334e+12 190.931412 78.832176 39.398540 3.055648 
216786.000000 2.411334e+12 190.335724 75.713539 46.796055 8.380808 
1535.000000 2.410356e+12 190.595169 34.152931 26.107002 1.802927 
50822.000000 2.408399e+12 190.802231 46.496754 85.432884 40.132133 
156839.000000 2.404487e+12 190.750504 25.281507 69.178101 64.183441 
250407.000000 2.403508e+12 190.672867 54.389042 87.679077 34.319336 
225469.000000 2.402530e+12 190.698761 55.629696 37.428913 49.788525 
198846.000000 2.397639e+12 190.569260 50.940319 3.255753 35.898972 
183110.000000 2.397639e+12 190.569260 32.705505 75.370178 67.642708 
173074.000000 2.397639e+12 190.049500 35.746944 72.632996 30.351120 
173085.000000 2.396661e+12 190.543335 28.206961 71.728188 4.570447 
250276.000000 2.396661e+12 190.543335 71.509544 93.821877 27.757362 
241768.000000 2.391770e+12 190.075562 65.062767 62.726875 82.130020 
156890.000000 2.389813e+12 190.075562 34.169025 66.921707 68.872894 
43009.000000 2.388835e+12 189.840805 27.095293 66.281029 38.860638 
132056.000000 2.387857e+12 190.309738 43.713287 0.840007 62.610767 
164374.000000 2.383944e+12 190.049500 20.110163 68.125488 74.770798 
233381.000000 2.381009e+12 189.474457 50.325756 38.291901 93.423645 
43047.000000 2.378074e+12 190.049500 31.879511 60.183987 18.274368 
190542.000000 2.377096e+12 190.023438 40.241589 91.729347 77.282791 
1660.000000 2.376118e+12 189.657806 0.013089 25.521072 13.651015 
27872.000000 2.376118e+12 189.971283 34.760918 46.203072 77.510750 
182870.000000 2.375140e+12 189.971283 29.918489 76.528221 68.049698 
42970.000000 2.371227e+12 189.133011 27.329216 61.757820 30.041521 
69086.000000 2.370249e+12 189.840805 94.493782 15.961737 86.219070 
1619.000000 2.370249e+12 189.788544 4.253276 18.215681 6.552421 
198775.000000 2.363401e+12 189.657806 54.404945 7.902774 46.301685 
147086.000000 2.363401e+12 189.422012 0.312329 53.194973 25.911594 
216741.000000 2.363401e+12 189.474457 58.542408 23.642578 19.889339 
87834.000000 2.362423e+12 189.605453 75.276321 62.713341 22.613209 
78405.000000 2.359488e+12 189.526886 90.753906 41.414444 36.355820 
140499.000000 2.355575e+12 189.290756 1.012908 39.118126 2.290748 
164520.000000 2.354597e+12 189.422012 48.508236 70.837128 85.900482 
172993.000000 2.351662e+12 189.343277 49.222633 97.013824 6.466980 
20012.000000 2.350684e+12 189.317017 27.966143 40.731651 51.137466 
164594.000000 2.349706e+12 189.290756 43.526878 58.924179 77.060776 
140497.000000 2.341880e+12 189.080383 29.524504 43.346714 10.109100 
9825.000000 2.340902e+12 189.054047 15.586222 26.442696 98.952309 
259671.000000 2.340902e+12 188.631760 91.675880 79.354515 70.895729 
69168.000000 2.333076e+12 188.048004 69.717697 14.315737 75.815155 
104884.000000 2.332098e+12 188.207565 58.353786 59.018894 59.667709 
172977.000000 2.326228e+12 188.631760 15.763075 93.986176 33.215790 
1520.000000 2.325250e+12 188.631760 9.147738 27.545263 7.460558 
9821.000000 2.325250e+12 188.631760 35.816277 21.881632 79.232323 
96168.000000 2.325250e+12 188.631760 53.488712 61.824833 42.982769 
43055.000000 2.323294e+12 188.446411 18.208076 55.936016 35.302246 
9752.000000 2.322315e+12 186.761612 27.233023 20.684479 90.004219 
50968.000000 2.319381e+12 188.472900 32.389534 83.517242 54.012745 
96161.000000 2.318403e+12 187.834824 71.013405 58.541351 28.188332 
112994.000000 2.315468e+12 188.366867 55.450947 93.787170 7.158954 
241864.000000 2.314490e+12 188.340332 91.100151 58.905033 98.129799 
1606.000000 2.312533e+12 188.260696 15.887885 26.922203 18.170811 
27753.000000 2.311555e+12 187.834824 30.986246 49.239605 83.824936 
190336.000000 2.310577e+12 188.101212 25.530519 98.456612 78.574532 
147132.000000 2.309598e+12 188.048004 29.750832 40.116833 46.719269 
60543.000000 2.307642e+12 188.048004 99.952026 15.040706 21.117577 
50976.000000 2.305686e+12 188.101212 14.912438 87.119034 44.306129 
190559.000000 2.298838e+12 187.914825 10.583480 83.164017 93.312851 
190537.000000 2.296881e+12 187.861496 12.094875 84.301651 92.883125 
164438.000000 2.296881e+12 187.834824 5.786155 69.885063 89.307953 
268068.000000 2.295903e+12 187.834824 63.984493 92.728355 96.469780 
156862.000000 2.294925e+12 187.808136 2.372867 64.034882 67.837128 
233438.000000 2.288077e+12 187.594421 53.726349 36.446072 96.469048 
121537.000000 2.287099e+12 187.433807 34.594418 11.301065 51.008087 
164566.000000 2.286121e+12 186.707626 17.642445 65.462547 74.632774 
198840.000000 2.285143e+12 187.540909 87.267303 17.006184 24.289133 
96276.000000 2.285143e+12 187.084869 97.797188 51.856117 29.127995 
259822.000000 2.285143e+12 187.540909 92.452164 98.626213 57.100605 
60541.000000 2.283186e+12 187.433807 72.782364 4.093263 0.467401 
225598.000000 2.277317e+12 187.326584 58.791977 32.677788 61.374203 
105049.000000 2.276339e+12 187.138641 55.615013 58.374744 61.306824 
268055.000000 2.275360e+12 187.246078 81.710258 90.940590 84.207962 
259892.000000 2.272426e+12 187.192368 63.972458 79.105110 52.831699 
147136.000000 2.267534e+12 187.004166 7.125822 40.871429 40.624672 
268060.000000 2.265578e+12 186.923386 64.319130 96.683823 72.672997 
42880.000000 2.263622e+12 186.491379 31.466618 70.515831 29.563532 
173097.000000 2.261665e+12 186.869492 13.693137 84.066391 20.043026 
19925.000000 2.260687e+12 186.653610 38.707005 44.073776 66.827919 
96187.000000 2.259709e+12 186.842529 91.342033 60.674801 30.019947 
259763.000000 2.258731e+12 186.788589 53.637108 88.134796 51.024567 
69174.000000 2.258731e+12 186.138885 67.425774 5.460013 92.101677 
208440.000000 2.258731e+12 186.815567 85.493408 19.464153 73.205574 
20013.000000 2.257752e+12 186.653610 37.468372 39.968777 58.599628 
250406.000000 2.254817e+12 186.653610 54.765388 80.658455 35.776340 
27831.000000 2.254817e+12 186.707626 42.803509 41.611820 98.254616 
78538.000000 2.252861e+12 186.464310 52.140785 40.632099 24.871847 
132032.000000 2.251883e+12 186.626587 2.930036 3.768404 67.089897 
9805.000000 2.250905e+12 186.599564 9.287070 26.687201 84.923439 
78587.000000 2.249926e+12 186.572525 84.756805 29.118011 25.431637 
78550.000000 2.249926e+12 186.572525 80.810074 36.605755 47.724850 
78576.000000 2.248948e+12 186.518433 52.024757 37.363937 41.396549 
225520.000000 2.245035e+12 186.410141 62.145569 43.320538 64.052971 
20044.000000 2.240144e+12 186.301743 36.158691 47.249420 56.458286 
183167.000000 2.240144e+12 186.138885 40.926197 84.706383 68.533646 
267985.000000 2.240144e+12 186.301743 97.841110 80.847267 91.802200 
164615.000000 2.239166e+12 186.220352 22.717918 56.226643 79.050117 
216695.000000 2.237209e+12 186.220352 70.300339 28.831705 15.581673 
250422.000000 2.234275e+12 185.948532 81.527588 92.087296 42.515705 
233462.000000 2.232318e+12 185.839584 49.918118 30.718655 91.768883 
78607.000000 2.228405e+12 185.948532 90.939964 42.659710 33.159950 
190593.000000 2.225471e+12 185.894073 2.057250 78.596230 99.957672 
51034.000000 2.224492e+12 185.839584 33.480526 90.600632 52.457237 
78556.000000 2.224492e+12 185.648621 87.546143 28.551794 47.381420 
173044.000000 2.224492e+12 185.839584 45.141075 77.897606 25.822643 
183036.000000 2.222536e+12 185.812332 26.797838 72.528923 63.597588 
50998.000000 2.222536e+12 185.812332 1.465912 99.551292 38.529110 
50956.000000 2.220580e+12 185.402512 34.679585 81.673889 41.929325 
233453.000000 2.219601e+12 185.566650 51.937733 35.156784 88.539330 
113052.000000 2.216667e+12 185.648621 77.286354 92.566673 5.601839 
156897.000000 2.211775e+12 185.429886 14.152032 60.794876 70.409256 
241775.000000 2.208841e+12 185.429886 75.480553 55.820953 81.151169 
27845.000000 2.208841e+12 185.429886 10.890709 48.734882 98.654243 
69261.000000 2.207863e+12 185.375122 99.926811 3.667633 81.402870 
208368.000000 2.206884e+12 185.347733 60.682465 12.992767 65.662735 
96181.000000 2.205906e+12 185.265488 59.359528 60.414993 26.828461 
20008.000000 2.205906e+12 185.347733 19.835617 54.452122 70.165497 
164586.000000 2.200037e+12 184.935837 19.691984 67.805931 73.030983 
156869.000000 2.195146e+12 184.162048 3.377519 64.312096 69.208298 
233411.000000 2.195146e+12 184.300690 79.542351 24.497692 93.760979 
173066.000000 2.195146e+12 184.990860 45.306461 78.155357 27.596529 
147095.000000 2.193189e+12 184.825699 2.678118 44.879162 41.796730 
233443.000000 2.193189e+12 184.963364 66.837379 32.701809 81.670822 
140491.000000 2.192211e+12 184.935837 5.392547 45.066219 4.319799 
51002.000000 2.192211e+12 184.770569 34.789772 74.745949 53.933971 
250420.000000 2.187320e+12 184.632614 51.540035 81.203239 38.105721 
96300.000000 2.186342e+12 184.715408 53.630329 64.528656 33.237453 
1631.000000 2.185363e+12 184.687820 34.008701 3.775556 12.696494 
40505.000000 2.182429e+12 184.687820 10.675730 71.115746 0.047872 
147035.000000 2.181450e+12 184.660233 27.844204 38.658897 48.552498 
1652.000000 2.181450e+12 184.522110 2.084687 2.763047 18.049406 
87861.000000 2.178516e+12 184.549759 78.524765 69.578697 21.185572 
113026.000000 2.176559e+12 184.522110 66.278542 87.831062 22.029579 
43046.000000 2.174603e+12 184.411469 29.014174 68.342278 31.243868 
1659.000000 2.174603e+12 184.356094 8.425209 20.227352 17.340981 
1516.000000 2.174603e+12 184.217529 9.293319 19.827179 21.609154 
27871.000000 2.173625e+12 184.383789 25.226376 39.207569 93.760498 
27862.000000 2.172646e+12 184.411469 11.993050 50.787750 91.499802 
95948.000000 2.171668e+12 184.106522 66.010803 60.255348 42.802292 
9829.000000 2.164821e+12 184.189789 16.628626 30.838387 92.229408 
60563.000000 2.163842e+12 184.162048 96.686142 13.692444 17.938776 
43088.000000 2.163842e+12 184.162048 15.354038 65.210274 20.028765 
198910.000000 2.162864e+12 183.744812 82.488373 11.041175 51.867882 
60493.000000 2.159929e+12 183.493576 99.594604 17.731964 14.309814 
208407.000000 2.156995e+12 183.772690 78.735939 14.514798 73.632339 
27803.000000 2.156995e+12 183.967575 38.654320 48.392044 99.144073 
105036.000000 2.156016e+12 183.884109 79.636116 53.991138 69.312134 
78548.000000 2.155038e+12 183.911926 56.620285 42.038307 38.540493 
183183.000000 2.154060e+12 183.661148 33.797462 94.197609 71.262238 
69330.000000 2.154060e+12 183.856262 56.509235 4.038422 93.183189 
216791.000000 2.153082e+12 183.856262 50.734303 24.776800 10.500499 
51032.000000 2.153082e+12 183.856262 36.107826 78.868698 41.218212 
216645.000000 2.152104e+12 183.828415 87.922272 34.636421 16.993097 
132118.000000 2.151125e+12 183.772690 42.138836 10.247519 73.701851 
51044.000000 2.150147e+12 183.772690 47.748165 96.434166 42.147018 
9808.000000 2.148191e+12 183.716934 42.834217 26.575220 91.514397 
267893.000000 2.148191e+12 183.716934 76.524010 96.187126 98.776588 
250427.000000 2.147212e+12 183.689041 78.926636 95.166382 49.330086 
156919.000000 2.147212e+12 183.689041 23.992226 65.038940 53.660191 
173141.000000 2.147212e+12 183.689041 44.422985 74.292442 0.384994 
147099.000000 2.145256e+12 183.549469 23.294098 41.073292 43.387779 
51015.000000 2.145256e+12 183.633240 8.052956 84.401863 52.392826 
198821.000000 2.144278e+12 183.577393 80.208527 22.484148 49.118385 
183162.000000 2.144278e+12 181.085983 16.476984 71.799278 74.398552 
225587.000000 2.143299e+12 183.437637 50.399643 25.380381 70.328117 
225563.000000 2.143299e+12 183.577393 65.336128 31.426794 59.243366 
183106.000000 2.142321e+12 183.101364 24.081814 99.804443 76.053284 
233362.000000 2.141343e+12 183.521515 98.469879 30.767103 90.600548 
198742.000000 2.140365e+12 183.437637 52.636696 3.588128 21.610106 
267976.000000 2.137430e+12 183.269653 92.915886 79.033157 71.308693 
208457.000000 2.135474e+12 183.353683 93.298569 13.873583 58.631676 
9838.000000 2.135474e+12 183.353683 28.032135 30.886669 85.319229 
96297.000000 2.135474e+12 183.269653 62.860909 72.369614 33.125221 
27882.000000 2.134496e+12 183.213593 25.335691 31.244570 95.601837 
60595.000000 2.130582e+12 183.213593 76.454521 17.934109 20.733158 
250471.000000 2.127648e+12 182.707474 61.924206 90.061890 35.104923 
233374.000000 2.124713e+12 181.857666 54.242336 40.544991 89.723404 
241820.000000 2.117866e+12 182.848343 85.263077 72.041283 72.907990 
183147.000000 2.115909e+12 182.763855 14.683515 92.788132 72.912262 
216678.000000 2.114931e+12 182.763855 84.300102 44.010498 5.457362 
121505.000000 2.113953e+12 182.735672 44.048847 14.528060 56.380234 
69292.000000 2.113953e+12 182.707474 61.298790 7.459368 91.361115 
105070.000000 2.112974e+12 182.707474 73.449730 72.631599 56.538956 
241740.000000 2.112974e+12 182.651077 66.870987 54.721489 90.083061 
87735.000000 2.111996e+12 182.679276 63.335934 60.153706 21.638405 
105059.000000 2.110040e+12 182.566391 90.579987 72.518913 61.430359 
1595.000000 2.108083e+12 182.566391 37.979301 4.114398 14.837690 
121478.000000 2.108083e+12 182.566391 6.213120 19.752295 38.237183 
216708.000000 2.104170e+12 182.368500 93.957436 33.161350 10.888680 
208451.000000 2.103192e+12 182.425095 50.963081 19.419128 58.768631 
121547.000000 2.103192e+12 182.085052 32.987309 9.437378 39.891613 
87842.000000 2.102214e+12 182.396805 86.476028 58.925518 18.149216 
268003.000000 2.102214e+12 182.311890 90.497841 90.321198 75.009933 
60481.000000 2.101236e+12 182.368500 62.007256 21.344624 6.686317 
9869.000000 2.099279e+12 182.311890 34.701756 26.900396 80.426201 
241810.000000 2.095366e+12 182.113449 81.861320 64.681953 99.058105 
9671.000000 2.095366e+12 182.113449 39.166153 12.921906 79.528008 
105008.000000 2.093410e+12 182.141815 54.004768 62.950687 66.078453 
69359.000000 2.091453e+12 182.085052 98.120193 5.213519 83.492828 
132134.000000 2.090475e+12 181.971436 43.965023 9.861813 64.339676 
87770.000000 2.089497e+12 181.971436 52.136360 49.888012 4.699539 
60571.000000 2.088519e+12 181.999847 81.948967 7.151204 7.318842 
87776.000000 2.081671e+12 181.315323 52.510410 71.464859 7.634601 
1503.000000 2.080693e+12 181.715256 15.865300 0.592897 23.338686 
208463.000000 2.078736e+12 181.601166 92.091362 3.036755 65.431793 
51011.000000 2.077758e+12 181.686752 32.682125 87.963211 45.490158 
164674.000000 2.076780e+12 181.572617 0.190608 57.581520 96.007301 
173069.000000 2.075802e+12 181.629700 34.667545 73.206039 35.282677 
164650.000000 2.073845e+12 181.515503 48.038834 57.362740 95.497986 
140442.000000 2.071889e+12 181.315323 0.438634 44.474483 10.252375 
60602.000000 2.069932e+12 181.372559 87.344757 5.585985 17.348036 
250474.000000 2.068954e+12 181.429764 70.685455 95.712074 22.737848 
208472.000000 2.068954e+12 181.372559 87.475876 15.066144 61.202736 
250340.000000 2.067976e+12 181.401169 74.756393 92.531746 42.694256 
164657.000000 2.067976e+12 181.286682 42.206074 59.907288 95.469727 
173104.000000 2.067976e+12 180.133789 36.967907 72.262283 29.132137 
112708.000000 2.067976e+12 181.401169 92.861687 78.582375 17.681847 
1591.000000 2.067976e+12 181.401169 35.203941 19.478245 0.975555 
51029.000000 2.066019e+12 181.229385 0.919252 88.494843 59.474102 
27787.000000 2.065041e+12 181.286682 46.507919 37.345089 99.746376 
208447.000000 2.064063e+12 181.286682 52.864452 3.441953 62.092823 
140492.000000 2.064063e+12 180.046722 27.992201 53.821102 9.351839 
164612.000000 2.060150e+12 181.172058 9.000657 71.183319 79.398552 
27877.000000 2.059172e+12 181.085983 11.773026 48.801991 98.006706 
96119.000000 2.059172e+12 180.336609 57.291870 62.093430 24.102545 
183139.000000 2.058193e+12 180.971100 18.470982 82.255402 71.648064 
233478.000000 2.054281e+12 180.999832 72.441391 26.855581 82.859161 
164681.000000 2.052324e+12 180.712082 17.722515 58.379860 72.692078 
69225.000000 2.051346e+12 180.913605 61.177307 9.682629 97.858040 
60597.000000 2.051346e+12 180.913605 99.075089 8.017433 15.758833 
259534.000000 2.049390e+12 180.452301 77.103554 85.673538 57.009827 
173120.000000 2.049390e+12 180.856064 32.489288 72.914383 1.862670 
190629.000000 2.048411e+12 180.798492 37.276524 91.810692 93.207245 
19776.000000 2.047433e+12 178.730545 9.193671 49.411259 60.056366 
78486.000000 2.046455e+12 179.988647 50.391460 27.013039 38.337132 
190666.000000 2.044498e+12 180.712082 10.789371 94.347496 93.563766 
9850.000000 2.043520e+12 180.683243 33.894089 26.121637 75.561905 
78610.000000 2.042542e+12 180.538986 87.775589 36.157433 33.324963 
147153.000000 2.042542e+12 180.567856 44.665676 34.023743 42.200790 
268051.000000 2.040585e+12 180.596710 58.179188 82.469765 98.787285 
